lhs,rhs
26408,14742
15767,3731
72424,2156
29980,31602
66247,15649
40370,35
3410,9001
124,25155
28104,28195
16155,5008
56878,20773
26100,12709
22041,21394
13101,11614
46549,9354
2906,22487
78365,23255
81527,17178
78166,7308
26618,32276
8580,11546
61794,8825
42936,23338
44474,2030
28812,19183
79238,31026
17814,15257
77816,32565
9967,7338
83272,14974
82799,1178
6561,30316
63158,37
13979,16747
16522,24347
61148,623
34366,30253
11175,2022
58510,11773
19321,3305
1118,26360
2477,21543
147,10716
43562,15370
10904,21496
5348,5406
5472,9555
28317,17468
81901,16761
12283,4593
78379,17645
22254,5325
49769,4847
32731,819
5307,758
18685,25038
59122,22778
9239,6291
0,11873
22944,2521
41513,25510
8234,6967
3394,22874
42287,26384
11393,556
10894,5935
35225,23922
1642,3890
50626,5979
36651,6122
27077,7229
26481,7479
589,28676
45009,11038
1758,1208
29823,7559
559,19805
35273,7736
18448,4983
22,4925
3727,2140
23235,19368
38570,4510
43031,10445
17290,25982
53916,5335
47232,10014
83403,9351
82513,13743
43085,32654
113,23377
1348,14567
60652,11050
1680,30779
6777,4912
3396,10067
7763,27550
11256,1412
77168,4408
46034,9653
23734,4095
1856,31916
55082,12566
2737,24737
5709,3300
2797,3163
1946,2083
64408,31855
2016,7964
16147,8777
25468,31496
3655,0
84136,5528
73297,2653
19476,607
54904,3768
1780,20664
8156,9966
364,5556
539,28102
753,2072
84475,31024
24091,7377
0,31163
66238,944
23140,4342
20063,22016
25917,2350
839,14577
28409,31379
299,607
43806,17622
1337,9212
13005,30004
55974,14431
12,8011
4486,16915
1650,18492
15971,28826
24605,29006
74295,29623
2795,6872
66848,15455
1597,20199
73069,218
1,6575
41036,6894
6781,23747
1211,6292
9974,13647
1387,31787
63706,2335
4895,2784
72948,772
12936,7445
32710,9967
2765,888
78901,1854
51712,19510
475,30677
26205,2441
3624,12810
1716,166
662,12698
14192,25142
2,28886
4608,9532
41137,17897
34989,31586
11911,29534
4861,27733
52349,3863
5630,11225
4547,2590
82377,10420
1708,22990
18281,121
1470,7806
11808,16677
1156,28200
30797,1947
0,4865
57712,18737
42916,20781
42101,1368
9159,12975
734,23168
8478,5890
33743,4399
62935,20243
12799,19282
32,752
1556,24925
71525,28219
150,8829
327,26370
87223,4103
18081,27714
4956,11398
42391,22148
17189,8909
18794,12309
49914,14195
36927,2196
6214,26924
30,16406
140,720
32860,32760
46514,2899
53741,6020
52430,3915
5171,26576
69094,2426
47716,23184
13104,10345
28030,7432
168,24676
79290,20277
21002,7517
3472,6860
63286,1572
65205,810
78649,12198
943,16501
49159,18890
4762,6192
22233,17637
20922,7644
16479,24437
6970,20164
70954,19268
19497,16806
12139,8077
2788,15982
68313,32811
41334,5377
77203,13867
70,28577
12549,13940
3726,9122
1641,6524
2762,19244
21089,32377
3550,6248
3102,20716
44685,26201
30,3757
33918,28562
60079,10529
30032,21812
53330,1486
4830,3232
3691,28649
1976,12121
12926,2312
69912,14227
16921,10728
65308,27197
2697,15596
17297,17547
12734,27701
15679,29823
17049,5649
9806,6447
126,6094
162,15433
13397,2617
4275,23729
817,24989
72164,31892
28612,3046
46736,3861
40093,6454
361,4134
4492,31012
41502,26204
13083,7737
21811,9470
79704,996
393,2540
12181,4378
3,19709
3164,1521
2894,1022
13506,14274
1010,25941
13141,14262
5394,7737
33463,4378
52858,4169
0,22959
10,6163
9919,25780
22621,10586
29703,22164
1872,588
20662,21418
1672,20333
170,18500
1054,22946
26110,26608
36285,10148
46053,5981
25612,85
0,28903
140,10147
2109,26701
570,6497
18979,12487
80159,4442
11432,21192
20,28836
1588,9890
13637,22863
24574,6495
15261,4599
2378,1834
22964,14309
83486,12720
24506,2621
12146,1172
31073,2389
110,647
34168,27584
35717,3573
2024,19267
41818,21898
69942,23798
76505,827
74363,29974
15116,29014
16183,15924
6997,365
2658,82
968,4600
3371,7212
47746,1517
5695,29136
64789,8928
54679,1722
6024,2192
40716,2983
2808,1475
8863,23451
61575,16508
9156,8969
21206,29602
59269,885
26581,4595
56394,24863
18811,25175
1147,7465
538,18848
64982,24491
23736,22453
36127,16808
31988,28445
5887,11140
22286,18550
53,3590
168,19893
2386,24611
41868,15300
24280,5136
35041,16996
32164,19647
5530,31982
72311,18463
15544,2513
73,13036
48039,2630
21170,24741
76209,10670
2474,5892
4257,32413
968,10550
7062,2956
14431,21087
77019,27131
40086,21268
484,10638
24790,30160
28811,15856
7577,7678
75842,12336
50,25326
80366,27189
23093,22804
65416,32210
67904,22941
53606,21057
23150,2772
62410,7328
2102,751
511,14751
2298,27232
1690,13781
28129,25497
3604,26232
6228,14701
22923,115
54602,30392
31131,19603
3996,1925
46,8664
27478,23925
681,2957
77899,4549
9161,19690
18121,3892
17289,29630
47998,20720
7284,21025
25847,21668
6346,6262
50,14065
697,21302
24679,7383
2986,9875
1779,9280
51351,23853
220,72
45668,18173
17394,20221
76,12234
1832,31004
75180,24581
51782,13208
10440,19068
1275,15047
52153,855
4607,21279
43243,24811
10652,31663
15045,7830
52906,20738
8170,8526
34101,24248
167,24368
5049,3956
69328,11367
20263,15476
442,16164
49889,13119
15794,10043
77270,23709
69136,17935
2458,17972
3499,555
69,12680
854,18591
73113,786
15033,21741
65933,18785
63,8196
33111,23883
3163,12364
24492,26925
25613,23136
46166,25842
8408,34
4458,30849
29954,3766
23343,19180
4006,4254
56837,31443
23928,862
1841,9592
9613,276
1231,11727
38726,7715
63906,293
58130,2717
1982,2456
84841,8725
2522,21772
962,15655
193,18350
9424,1328
126,6778
1706,32633
38453,1575
2349,32657
5612,2468
1939,29895
10281,13988
5963,23647
8273,33515
5751,8799
6312,23108
87020,29265
4835,32273
1095,11641
20888,23432
48030,19061
23,6381
4178,4055
75200,6544
85803,11331
19926,4851
50,28676
8341,5589
31616,27134
29798,18084
7003,2880
46198,4545
22991,11025
25200,13097
5345,31893
10161,21525
28969,3818
12148,19483
41322,6255
212,842
78696,11879
71785,8753
3260,4366
30996,762
57551,3378
5356,12993
77771,14877
25960,5812
14328,3534
3421,24635
49511,29580
6229,27641
37969,30097
9139,19368
63905,21466
179,3794
1431,14385
75853,8161
1013,10657
9767,23354
11052,32839
28701,30826
45873,5127
5438,11896
7483,12580
10944,8436
310,2317
42978,8028
20542,3480
693,309
48715,27683
54862,23735
6758,6400
70870,6188
12016,18355
2615,3587
85863,30736
31164,28956
1,12530
15152,16099
54946,2838
82506,32077
67309,10904
18026,17219
38825,13938
12141,27494
45491,15096
19399,4845
55056,5241
84186,20118
12191,23333
34262,6343
48209,10396
662,9188
63215,2663
20774,12763
32388,23461
9146,30992
71102,105
5291,18200
35861,177
79680,7489
54674,7152
48722,3768
10136,32754
2779,24021
86125,7394
427,3399
401,4641
69959,13009
67053,28240
40598,8420
3710,1991
65254,23924
40968,1540
13639,13091
35270,16218
157,6374
8361,1143
61095,7916
66107,663
24668,3490
14859,18723
596,28786
18234,10825
52,12468
51117,23563
83946,1105
402,26803
71106,19870
49364,4392
4053,13183
41417,8542
45729,31713
3779,13733
75189,30403
34096,16231
87010,18956
165,16706
59199,4221
20515,29392
9537,1042
2157,6242
16848,2929
575,11506
14309,14193
41613,30701
46848,14959
22379,30820
17,8675
62519,32696
5347,21633
15720,3741
43,2840
26747,1142
287,17516
19182,18190
12547,5500
23258,9872
50989,32353
1805,24494
3819,5538
10897,14218
27063,7452
60211,21777
54804,20682
1649,18248
9500,7748
5794,10714
64051,1429
3,1984
56304,3177
14797,4497
22099,18407
74777,18270
65899,27774
83833,111
9304,15224
53671,9681
71352,12269
69533,20580
14662,28451
7078,25485
767,26433
431,14518
401,7926
1473,12986
84677,28465
12928,17779
1591,13991
22778,4150
86667,1034
1326,22785
5152,3668
0,3715
70943,7353
574,9379
72121,19536
62443,32850
52196,27919
76736,11019
65899,10289
4322,7629
870,16714
9648,25288
24308,2386
7128,32273
33323,17005
38031,27865
4886,25320
4880,21468
8189,210
62233,9079
29,23216
3755,4133
1083,6772
52381,21901
16942,18152
7722,6021
42,25188
80821,24750
7104,1802
16716,15007
3909,8177
53991,21679
21322,3842
36947,16858
30171,30995
49412,12867
45509,15355
59182,15058
2665,16848
6469,32465
36149,13951
42961,8329
3404,9203
35064,23634
28310,1578
782,14794
60337,29546
55985,26225
5962,11566
77599,33420
40514,3935
2568,2775
10829,5768
76746,11645
14804,19012
3811,20548
21597,4038
236,5682
6527,17619
49619,5620
10466,9537
75571,3498
1723,15881
14322,14402
258,5259
12564,8503
32896,8736
6903,13808
82874,13084
82363,11724
52885,9685
30779,17791
24708,11218
20694,16810
41946,8817
26371,4942
54750,15394
0,2961
68842,29463
64230,5500
5,15419
6479,7446
6524,26425
4449,16424
58223,31491
9964,20348
16940,18626
27084,10511
48300,15727
79003,16621
46427,7918
51387,5087
1140,18326
30125,16487
13721,33410
33743,25743
17786,14710
37491,15766
12357,10665
36010,3013
25121,15720
9250,3828
71308,10937
10184,22872
53212,20075
69729,31382
1699,29408
0,2843
72,4361
18973,9799
4481,16286
85394,9958
153,7857
48044,22203
13302,861
1740,844
69332,20055
1181,4855
69417,5039
45075,10555
16355,28696
9383,7052
66134,26294
400,4321
23330,32979
58687,32732
5798,4118
39685,20712
37947,7603
71086,20568
6074,11684
30415,8761
10297,575
4658,9743
16234,31294
34235,634
35017,5188
9788,31499
3025,1408
2610,11683
478,21976
218,401
5455,24262
2462,8707
2748,6047
4526,14728
73814,7928
183,22470
10104,10676
45131,16494
86163,12402
198,12929
46949,14221
50439,6274
20921,5664
897,17587
22894,5910
419,14963
15793,4868
6671,3001
3233,19295
21818,5889
25865,17629
13389,5597
131,1295
32106,30836
458,28883
9096,24360
4289,3922
8949,2036
22936,2124
57313,32709
43751,11144
19823,7789
79242,18244
87,23285
9585,20099
8986,12356
31,23647
152,19383
20096,4308
413,15301
50672,14560
2200,13638
871,362
1664,2880
5902,245
1219,3536
30743,11828
17834,441
11966,7919
38366,1024
71782,20803
61916,19566
36729,656
440,18243
15470,31737
15772,27034
45994,21032
5561,26337
11082,10007
34075,20817
1396,9955
1952,12324
19727,28189
1273,17376
9870,27471
49742,14963
4215,7789
13572,11213
45441,358
10739,18138
2628,32200
31707,16504
123,28086
24208,1906
2853,30607
433,1686
67663,33036
15541,27714
40603,12808
594,31527
48205,8283
10627,24307
4272,17958
29480,4553
1439,3136
21004,21906
18739,6272
64173,22237
1808,23167
58611,7461
2501,177
22612,18732
160,9516
240,13039
10107,30598
3674,25463
18241,28325
785,14606
13879,20215
70104,6496
10891,6461
42753,26672
59978,3063
40525,12331
146,17597
405,2346
5747,8275
66371,25720
321,2613
2469,8124
6043,33439
16750,21063
8490,4936
56300,10268
22916,2597
3565,9715
26922,22114
75123,3714
45224,30733
36433,11029
26435,13865
40598,6977
21077,18903
19284,3707
1,870
71449,24713
61479,699
15959,29305
35259,25591
41400,32614
56553,548
30656,12520
21426,11336
44853,5106
480,29630
79013,3019
22975,22264
52259,5181
24293,28464
2877,2228
6443,22776
2354,28369
22577,25756
4850,7059
2308,7205
10400,1680
75222,5526
3669,33351
5610,16895
8387,2206
75750,17820
18958,28359
938,5322
26719,31043
50671,2652
8388,17566
14769,25252
18219,5337
73056,1344
71020,4300
1223,8377
682,3716
78,5095
35967,15708
58138,13115
32800,6537
3066,6532
1608,17371
23929,6958
27927,18224
83433,20943
2697,6601
78,24868
17220,9740
57846,10036
39112,1322
62430,24497
79644,823
716,4673
12905,14212
11843,2033
36462,19926
4237,2336
37677,671
48445,13365
58633,3502
8570,2965
48035,14338
24851,15818
12531,17955
758,1883
76867,31041
73701,30597
29437,2657
71462,10659
36918,24143
64688,19230
27794,8776
63296,1751
29335,13705
1011,26506
4283,4088
64799,3521
62400,3041
581,19893
14936,33478
1391,27
16095,14722
43201,12076
70626,32197
31643,1088
87100,12620
9142,22045
47175,22709
3285,3597
22,12704
25973,1763
71190,3215
17473,23612
1165,15833
7452,22709
4612,25319
13648,7416
17252,3601
20376,14153
6094,19509
12945,509
48404,544
192,22176
16290,16351
44469,4853
27565,3250
11818,23520
65979,19180
15345,6574
48345,12413
275,2004
45,23364
30163,26298
66378,3692
36986,23050
17,9236
24133,422
31278,1389
8658,2155
24956,18673
5070,16470
60003,4518
32076,18520
81009,9542
151,19620
8035,28621
24909,3878
19579,13732
57132,31512
15852,1645
47977,33023
38,23079
21246,19477
39,165
16673,1089
43473,4768
36199,15782
150,18184
24291,722
67789,15415
24022,17461
65991,8727
44134,22540
77284,19561
49756,4063
36752,21369
5607,1267
61806,10610
48643,9412
6804,31605
27796,738
10353,28011
10768,14989
204,29918
20124,489
6000,3277
3662,1017
906,5236
73565,368
2449,28863
5336,4762
84747,461
19740,26883
2373,11236
32642,16442
53022,16804
84135,11181
33056,19192
56738,25463
4891,12307
76157,20235
9506,8411
52206,6576
127,4420
35460,25265
945,32807
3710,13844
71680,8940
5937,3809
895,860
1131,8936
27269,24353
73234,1494
15655,7418
10945,135
34167,21481
24064,17277
7154,2630
84817,14489
14900,3220
17389,20365
21072,965
56248,7439
269,16594
5676,22580
25146,145
39508,17605
46278,10728
40657,16927
9988,27807
10571,28209
76552,8976
5367,26586
66900,14242
24611,1321
1087,16918
18414,16287
28662,6630
79240,7180
1029,5309
13444,263
7485,13086
29392,16776
7574,17739
0,447
45039,12496
7453,23973
1190,19189
6592,31419
10784,31353
77935,5328
82241,546
18433,15977
21241,24447
30041,6049
60684,19250
15865,12863
56911,1005
5737,10207
75133,14391
34952,15958
14500,26686
37851,4938
50590,32515
24388,22065
3871,27131
39969,8661
19604,3381
1,3380
38792,29729
14055,19952
76876,22111
25732,10309
23646,20765
943,23232
22050,28011
32468,24193
5,32591
60444,15815
2821,33352
2510,7490
33369,29292
8153,21785
27650,27664
55435,15885
10019,9931
4152,13360
38849,15616
56703,25170
77866,21900
6835,2434
36219,4552
46034,24728
6749,29198
42752,10362
1761,23841
60780,14307
76606,13156
81834,20094
18840,7162
25106,18734
21537,19287
25144,28613
4786,738
4058,56
30819,13043
6,26748
57426,32716
70184,18890
63161,19378
9143,15967
14066,16326
2,21383
18019,25881
50911,15071
46874,27271
92,1027
7703,1307
7715,24002
4702,14447
22400,4421
22013,12162
5273,1862
515,11667
42888,20919
3390,15963
29501,24380
25820,16641
3740,28259
837,20306
18787,14233
63579,25535
2541,20697
29029,29
18273,2188
5835,7223
72640,1888
14163,30684
28917,18201
3328,15096
6940,21206
4769,32175
86136,10495
46103,26426
20453,2539
25456,20965
16763,99
26273,3852
27008,29265
41300,5011
38311,5395
5070,32117
36,20588
59799,17646
22883,3288
42066,98
3693,16968
396,334
50,4087
13717,7130
73714,23522
52558,22609
5085,31528
42,4227
57306,4166
69059,18803
511,4118
317,13927
20304,4256
50859,16030
44540,24972
24728,27348
65176,97
34385,466
34127,14102
51685,6447
49974,26810
37024,30199
15913,24150
194,6304
142,1953
5361,18515
38195,2170
82489,357
79787,18141
7859,6378
34779,10896
3156,14277
28888,22984
305,17133
82645,31775
1203,30752
1986,8991
32,16281
69842,7952
76191,7012
9319,29613
10,23511
73840,30449
8929,11660
11155,13215
36252,22444
34021,6481
77,13269
718,920
34955,26014
23432,2060
99,26894
669,8582
17035,32150
71383,22455
591,5108
40915,4320
209,6056
75064,12525
60950,19053
3778,23270
12423,5702
61829,3272
49544,33027
15510,23283
49607,6186
32759,10484
25266,20963
983,32414
16200,1867
5099,27747
25280,990
25211,10798
21734,30661
49763,22433
793,18362
5644,20596
6287,18189
50611,9873
13407,15970
38486,1708
8399,22594
85974,875
55628,27645
2370,21382
84651,19843
45045,8624
1507,25734
197,18880
8610,13154
31093,3476
61059,3442
4986,7268
19629,13398
51973,17088
5404,20918
56347,359
27091,13577
1873,6007
16888,9607
2424,8085
70885,31810
1180,9536
29562,9456
34835,12957
96,32516
11695,24027
16022,11913
15730,2491
79794,2017
29,130
7073,757
20510,14690
62871,15405
21448,17179
69832,17611
46475,25843
12117,7375
1992,1328
22103,3088
1670,8169
77472,24456
35334,11348
138,8752
40442,31385
57116,4836
65350,2959
40019,7427
1402,6005
30027,29108
19281,9201
8357,25834
75653,29420
53571,6027
25,25074
10205,5867
56891,22284
305,752
71789,11028
17951,26028
46128,7411
12441,16993
75030,13731
2343,19283
7830,24192
11370,28459
82565,9076
1056,102
58086,23812
32270,1600
4705,4233
86643,29413
22359,22760
9467,6015
574,389
48454,3898
9240,30778
49758,7355
66103,24377
47863,6552
58756,14957
76289,30178
15288,17054
468,28953
5881,25820
21452,4678
15503,30135
14997,1449
8160,32801
3336,13547
7892,730
725,25411
35804,7362
24740,10369
52387,13124
10080,1571
63891,27352
48753,14856
5581,32211
63910,4977
7971,23514
17520,6303
17657,23639
3961,21207
170,9375
1715,22161
85447,32513
43329,3266
33455,13511
5044,1192
34973,1737
1208,23440
81267,12953
21661,11828
3750,8560
51151,16434
22732,4799
48013,8167
30966,17145
24623,10840
3340,9973
4514,1938
14687,13529
75406,14585
11547,8065
55888,459
78,25168
36831,10297
36188,13334
58292,7369
73092,20069
61034,23
81819,27179
18661,24337
25565,4892
9840,33293
19168,11886
2448,5690
16251,7339
2415,2451
6430,2495
47225,32752
4784,8685
199,31063
70195,10270
81874,12712
38873,20350
48557,19950
75242,15252
11564,5863
55473,17752
10660,4507
44714,5941
25557,11170
64095,1510
45636,11439
59264,20441
18778,32480
9909,32089
86117,7234
2053,1547
65723,10454
253,11425
4286,2016
29126,1790
66081,2476
77108,31649
69794,9789
3143,19317
34196,11192
4110,15835
2106,25303
4209,17293
2316,12076
2337,4076
1482,3144
49777,9
54657,20707
59152,16266
76377,30766
5204,24740
15857,1387
2324,35
425,13943
9972,8375
43205,5976
66595,17201
25083,702
11863,28488
3947,2681
1637,29396
4961,12147
58833,14313
23560,2969
12186,3194
27723,19724
48021,30346
5413,20313
53507,9610
9406,1053
2,26176
35707,11458
24196,3346
33357,11046
15548,11919
920,29751
645,776
375,24996
18531,31048
47705,16493
72521,22323
62490,11139
32204,3947
4373,1256
131,29708
12449,17638
64383,20140
19181,15150
83100,24976
29989,19329
45553,294
2199,1044
71358,25481
39517,2146
2028,3834
40136,29686
10198,157
79184,2775
68981,18336
7,30618
4146,22076
3587,27441
67685,9147
46581,32043
24889,30665
71,1057
13,6605
567,24470
37496,29757
3347,442
2785,26760
4123,5526
14064,12516
15821,28914
63160,2680
280,5422
10437,4423
23829,13904
1449,13012
22026,28253
56922,29874
49476,23680
603,2783
4660,31009
1071,14619
824,1146
1382,30119
13,18269
31345,14433
20940,8458
2177,278
68742,2511
9836,20782
6119,20138
137,28289
62221,28345
45336,19150
83,32403
24129,20286
27770,6452
1638,15876
31,3354
80568,23550
22973,651
86992,7612
19925,7768
84,26789
78231,26926
11582,7743
6170,31858
7055,1832
20303,28649
24965,15248
13801,32920
13645,29901
12526,32220
54405,23542
83370,14963
80097,30692
4361,31694
1274,2907
72904,47
25549,9046
4947,67
34315,5701
65666,29753
7976,8203
15550,17438
18396,23492
1820,1894
21667,1042
3746,22448
62619,22571
21706,1269
23977,14677
61063,3494
47402,127
11898,219
1799,20090
78,28882
62442,14719
23355,15548
3841,16249
71957,10923
9587,24274
43467,25301
11004,26918
5634,7560
11861,27810
3659,30469
49,32361
69265,574
856,4014
53618,27045
79619,2730
63691,9293
46635,16071
80728,27292
41272,9019
43752,25597
47106,13094
26746,26
30052,17395
179,17181
11938,26759
64,21781
35648,4970
20735,5381
1975,27034
71848,26507
21898,5406
86778,22914
33602,14719
54525,4495
44,11701
32921,149
75664,21222
23688,19334
675,6822
14520,19483
21909,8943
66337,27223
16368,25176
20660,33128
1294,13027
52316,6612
40200,18393
25570,19915
19614,21332
5859,9299
45026,95
13414,16957
46443,19013
29985,1316
40619,23411
5282,30261
54008,29205
38475,22274
11510,14819
3250,23722
83428,9889
25934,12635
52741,3307
779,22070
626,1526
3691,5811
604,23924
28754,3505
58668,12960
78117,16366
10601,22817
1534,18108
83057,5990
41004,18689
4099,18256
4834,14001
24592,28561
5102,1715
4084,1372
3990,4241
29653,29741
16347,8437
78531,23895
3766,24558
28637,10604
15126,1639
25200,10487
8,6877
838,4876
1731,10275
11015,734
38309,4359
74407,26241
400,9170
147,7329
5290,17725
78495,12194
13301,8490
65002,478
55696,21370
37255,27076
16162,24496
3606,23744
10064,988
7641,24209
43183,5708
2165,22194
59197,10238
2725,80
34050,5715
11200,21816
33,1336
3465,4517
1338,30902
5726,4231
32944,21261
71757,22339
27065,4457
44917,10072
9120,4270
2252,10932
46979,62
77950,1029
22254,12232
68276,16302
22932,27570
2477,3681
4,5709
32173,1298
2794,22051
20464,3667
20141,288
3933,9302
60919,32648
72782,24488
7199,21673
54497,5492
39258,24219
20790,25653
1125,14429
65854,12281
803,5901
17465,19047
55582,17969
1214,26407
18187,2358
0,3851
61423,10622
432,30905
14694,21875
28833,12437
335,3774
17872,22914
85983,16770
571,20398
6704,28683
53708,19678
83884,5886
71130,25400
58503,18190
50758,17949
60753,24009
0,560
32429,236
46075,21175
404,9989
57358,31444
993,12648
20329,22433
14528,29448
8759,1246
9045,12450
17493,19381
62476,12724
32980,16010
104,17844
36293,14512
2029,16856
50556,8851
23554,2652
31154,12889
76532,16886
2345,22943
658,29333
10761,31921
81695,8850
15260,28015
178,17227
2149,1795
53912,3746
82866,22769
45272,19633
183,28086
17650,28347
77965,683
28348,14083
9096,21293
11261,30472
7863,22004
6581,1997
77779,4834
64461,1609
65534,32177
24259,6608
6984,27194
1763,9595
68721,25628
2220,14428
32150,594
43777,30014
2922,30736
38932,15601
187,1611
239,1251
33092,31976
23083,11370
72622,10942
68795,10875
19960,5388
74548,9648
21742,4082
53762,2680
34,23828
2919,19969
291,15045
471,19423
20462,7214
53781,15481
7832,268
12,14846
22995,13540
18459,12221
24752,13962
10,5209
51563,4813
61657,10717
79835,11020
47662,5159
47598,25994
27015,6766
163,20038
17998,15532
1051,13699
70263,13500
12306,24302
21254,16221
62402,2378
40826,433
3344,15758
8409,29046
12342,32989
63669,19356
59517,15158
16369,24143
23985,16750
42000,32100
51577,2104
24261,5045
17937,7585
85339,27033
1230,8040
489,4235
3006,13205
5085,28996
55648,25007
34132,11146
43905,27228
69900,8975
9134,33177
461,75
5301,17331
60173,16688
703,713
1141,20238
7459,14874
4515,17302
29363,5196
28918,14943
5717,32993
280,4222
32,19603
2826,12406
25,4041
21427,19562
3001,30526
10167,4844
1527,10713
46580,3
16469,24609
77248,2305
1102,21692
46453,6747
39643,14579
2411,15843
14724,27121
8284,5097
26367,28642
6,15243
20916,27335
74586,4426
20113,386
22637,33138
7546,27527
10646,308
50536,24152
44590,21045
22644,21545
0,29253
4643,20582
16001,4687
73791,15407
496,21324
41563,17591
4912,18439
2383,21333
50483,251
4,7459
41906,4020
33293,15980
84336,22977
19631,9756
56,11811
85683,2763
45570,979
6904,7566
19930,24224
259,9510
682,19277
47524,7730
70209,6238
70009,29077
2085,5223
64,17879
40694,31420
1990,3809
74291,13273
27401,22927
57632,7180
33628,10233
75726,3100
27257,23795
38730,15626
60753,3808
12219,274
45585,11519
73845,11527
33532,2996
37063,5861
27869,23745
24,29593
36953,11715
3539,17697
84101,2205
5925,6912
157,19899
8030,10430
46744,18300
30984,30876
71501,2062
25254,8990
47498,20784
15750,21643
464,296
66716,11922
70064,28129
36153,5067
5521,7380
41339,16524
1273,8006
116,6358
7714,17110
12390,900
56813,8054
2887,13135
28047,5968
8466,12873
57000,16720
18300,25202
52417,25607
7831,20393
20446,7940
10205,2200
63190,19659
12408,14014
5875,19460
47409,10158
16809,30293
4,11059
5818,13551
967,14417
835,30955
62207,291
70388,3651
4511,15946
30015,892
76684,5306
4258,25356
10238,25155
35250,21335
12478,22287
6872,30557
78415,29924
4475,2073
42910,1024
32854,23977
143,3324
45927,9592
38885,31724
8081,1204
48407,26052
12286,26594
183,33275
307,24260
2176,4392
20500,17384
65826,18875
41,29576
2553,1879
18333,10806
30676,18687
10010,24241
76005,18879
20942,15534
38044,2256
3487,290
483,3577
50211,31064
37220,16920
7827,661
25850,28025
29563,3955
31665,29002
460,395
15242,155
10312,22720
9280,13630
56319,3131
34,421
65595,16539
18800,19935
20577,17244
4533,1805
36412,28777
2903,32108
149,17826
7611,11
19706,3318
46241,1039
47302,14583
1065,3512
1897,343
10458,3437
5407,10879
17,29628
2581,11677
26014,12623
29935,4494
2591,19020
10159,4233
5070,6824
49687,2715
12313,15912
9945,11974
34300,4043
928,5959
28863,32116
54191,6419
3960,30843
3125,14489
20951,21595
6702,22519
20829,222
23569,30857
10367,15137
713,10273
3187,3455
158,6606
75037,4166
14933,17103
1,24860
12289,29034
1847,647
59651,430
25168,1526
44885,24656
69685,24090
10260,27849
32445,5053
42932,11262
3610,8404
16940,10297
7214,16678
19655,1263
165,7667
443,3438
11070,7460
1124,28702
1061,24940
121,176
4285,11858
7747,27164
48647,14007
14331,1641
6305,29592
6746,28727
5172,869
10055,8043
552,18090
10017,17539
17652,19011
24614,6384
59257,20576
56204,26637
58751,19913
4694,15439
47107,23283
9006,934
3706,782
0,8034
72024,9475
288,63
6739,5150
7433,30054
85721,29208
1968,10541
40435,28274
14649,27952
32,27618
81217,10727
82952,19367
17554,6581
23612,11386
5841,17519
7487,4253
86117,18429
32916,32911
24739,3351
21780,26408
2293,25635
45184,32689
53204,31861
9205,27204
40786,24887
376,23082
54813,26265
52798,3278
58545,27975
44,4015
18969,17504
13853,7954
11864,645
3418,20967
7624,2811
83808,23659
55433,30508
4723,180
18920,4767
20874,33496
37612,11377
61,9921
35071,11940
13607,9668
65835,7317
21413,12754
3063,1463
61301,18790
7183,25733
3771,13232
3229,25287
11498,8121
9325,30525
6286,18281
6922,1935
6975,27500
13828,22296
22921,21182
3485,271
13500,53
18476,12813
3971,9838
4579,355
48658,28615
1824,27758
58442,2430
84985,4956
74952,8732
36813,22052
67979,23236
85444,16902
20590,8535
25474,9279
10611,6696
1911,2511
37279,2699
29266,21830
45854,26176
59510,9319
75812,2931
4525,22672
611,6821
0,28615
12080,10000
7561,5260
34502,17068
39722,8223
47795,11567
23767,24923
84332,5171
21316,2566
67008,8927
32134,12285
11140,30514
45291,1106
118,10993
20790,22623
43835,18875
11149,12776
33820,375
74,6965
6913,16531
23098,8094
14578,6265
42847,25114
3,9548
4739,23195
11090,1294
13898,12057
76209,3625
852,24416
58524,33325
67230,10
952,28773
2053,30400
19213,12469
843,31361
23276,4355
3969,6610
1122,21410
4473,19760
0,25146
50473,20643
8027,13272
18095,19061
22550,25000
4999,411
32881,13807
36412,20802
4627,13520
86741,11876
4636,6705
2961,29135
50168,12600
31714,31524
18507,3123
32868,33004
13927,10426
1703,29552
64531,15161
46306,12708
14117,21786
23379,20167
52283,212
2609,6264
7469,4411
48095,1714
2999,22351
3117,20520
13348,11410
82122,32187
8957,906
16254,22146
14,8116
3011,1961
43014,28630
92,15418
12353,8515
50923,21068
421,18654
45815,7929
12916,28469
77790,32647
8581,12625
49272,24594
25054,29615
39899,5331
7505,735
84054,30107
8262,24157
84296,17862
37586,9531
25222,24411
384,4813
21133,18298
30041,14248
46510,30147
32,15744
51480,5911
68008,18480
41755,16397
16708,18007
44757,798
34967,5518
30653,31458
4077,16
45435,9585
21613,24698
39425,11031
715,32211
75254,13275
12088,15455
25413,7469
4317,6111
45766,25536
55913,22550
19685,18923
72210,2845
8799,31857
25368,31957
63288,1454
24531,10048
19869,28182
53222,564
1187,9798
30400,27771
11381,5370
5439,6417
67996,11206
74274,17927
57364,2224
6221,1648
27935,28129
11450,2042
123,1361
81271,258
17492,28343
69380,27947
40112,21216
75821,28031
16855,9694
47747,20384
16472,622
12830,200
2267,18502
1319,2639
1182,12707
1323,15610
13638,689
73515,25133
8322,10986
58060,2391
8525,31094
4719,28247
2118,13565
5190,8733
15238,27209
12313,5688
20522,1506
13025,9459
10096,27721
14,14871
