column1,column2,column3,column4,column5,column6,column7,column8,column9,column10,column11,column12,column13,column14,column15,column16,column17,column18,column19,column20,column21,column22,column23,column24,column25,column26,column27,column28,column29,column30
5,3,83,77,5,1,0,0,17,7,2,3,1,3,2,2,4,0,4,4,3,0,3,0,1,4,0,3,4,2
83,4,97,70,16,4,2,0,7,3,3,2,2,4,1,4,0,4,2,4,3,3,3,2,2,0,0,3,0,1
87,1,8,76,12,1,0,3,8,3,4,0,4,1,4,1,0,0,0,1,0,1,4,0,2,2,0,3,3,0
15,1,99,15,14,3,2,2,5,6,0,3,2,4,4,0,0,4,1,3,3,3,2,4,2,0,3,1,1,2
27,1,97,70,15,3,0,3,21,8,4,0,4,1,2,1,3,1,1,4,1,0,2,4,2,0,0,4,0,4
22,1,36,2,14,4,3,3,9,2,2,3,1,3,3,0,3,0,1,1,1,2,2,0,2,2,0,0,0,0
26,2,60,0,5,1,1,2,17,9,4,3,1,5,3,3,4,0,0,3,1,0,2,3,2,4,3,1,4,3
86,3,11,47,4,2,1,0,5,5,2,2,2,4,2,4,0,2,3,2,1,3,4,2,1,4,2,0,1,2
81,1,2,14,18,3,1,1,5,8,0,0,0,5,3,0,0,3,1,1,1,4,0,4,3,0,0,3,0,1
95,0,88,31,17,4,1,2,4,9,0,2,2,2,1,3,4,1,0,3,1,0,0,1,3,4,1,3,0,0
51,2,64,72,6,3,2,3,5,7,0,1,4,5,3,3,1,0,4,2,0,4,0,0,2,0,0,1,4,0
94,2,83,77,16,2,2,1,20,0,4,0,0,1,2,1,1,4,4,0,4,2,2,0,2,2,0,3,1,4
54,1,65,74,18,4,0,3,15,0,2,2,0,5,0,3,1,1,0,1,0,0,2,0,3,4,0,0,3,2
9,0,12,44,7,3,3,3,8,0,0,2,0,0,0,0,1,1,2,0,1,1,3,3,2,2,1,1,1,2
44,0,84,82,4,4,3,3,12,0,2,2,1,1,4,2,1,2,0,4,4,0,1,2,2,3,0,1,0,1
14,0,69,83,12,4,0,3,22,4,0,2,4,0,3,1,1,2,0,1,3,1,1,3,3,1,1,0,3,4
97,4,49,22,7,4,3,0,10,6,0,0,1,3,3,0,0,4,0,4,4,0,2,2,0,2,2,1,4,2
91,0,1,57,5,3,3,0,16,2,3,1,4,3,3,2,3,1,2,2,4,0,1,3,0,2,0,1,0,3
55,4,53,21,4,1,3,2,14,1,0,2,3,3,1,2,3,3,2,1,1,0,1,0,0,4,0,1,4,4
19,2,54,40,5,3,2,2,22,6,2,2,4,2,0,1,0,0,4,1,0,2,2,3,3,3,4,3,4,2
43,1,43,3,4,3,2,0,2,2,4,2,3,4,2,4,2,1,0,0,3,3,0,0,0,4,0,4,4,4
67,3,88,31,15,2,1,3,7,9,2,2,4,2,1,3,4,1,2,3,3,4,4,0,0,4,4,2,0,3
38,3,89,86,14,3,2,3,14,6,0,1,2,0,0,0,1,3,0,2,0,3,0,0,1,0,3,1,1,0
7,4,86,87,12,0,3,0,2,2,0,0,2,0,2,0,3,1,2,0,4,1,1,0,3,2,2,4,4,0
99,2,22,27,6,2,0,0,2,2,0,3,2,4,4,3,4,2,0,3,0,0,2,3,3,4,0,3,1,1
0,3,5,64,17,3,2,2,21,5,0,1,2,0,0,1,3,0,4,0,0,1,4,0,1,2,2,4,4,0
41,2,59,1,4,3,2,0,17,7,0,2,0,2,0,3,1,1,1,1,3,3,2,1,1,2,0,3,2,4
1,2,5,64,15,4,3,3,9,2,3,2,1,5,3,3,3,4,2,1,4,1,0,1,3,0,1,1,0,2
83,4,22,27,5,2,0,2,20,4,0,2,2,2,0,1,2,1,2,3,3,0,2,0,3,2,2,3,2,0
62,0,61,12,19,2,2,2,20,0,2,3,1,3,3,3,4,2,1,3,0,3,0,4,0,3,0,2,0,1
93,4,68,29,14,1,3,0,22,1,0,0,4,2,1,0,0,2,4,4,1,0,0,2,2,1,1,2,4,4
77,1,58,80,13,1,1,3,10,0,0,2,1,3,3,0,4,4,0,0,1,4,0,0,3,4,3,1,4,3
57,1,92,32,4,0,0,2,12,7,4,3,2,4,2,4,0,1,3,4,1,0,2,4,0,4,0,4,0,4
14,0,60,3,14,3,2,3,3,2,0,0,3,1,4,2,4,0,0,0,3,2,0,2,3,4,2,4,4,1
4,0,33,71,9,3,3,2,16,0,4,3,0,5,0,1,1,1,3,0,4,1,1,3,0,4,3,1,0,2
93,0,77,95,6,3,2,1,19,0,0,2,0,2,1,3,0,4,0,1,3,2,1,1,4,2,0,2,3,0
63,0,34,93,14,2,1,1,17,7,3,2,2,4,2,2,4,0,1,2,0,2,1,2,0,4,3,2,4,2
81,0,45,81,4,2,1,3,16,9,0,0,0,5,1,4,0,1,2,2,1,0,0,2,2,1,0,0,0,0
1,2,49,22,19,1,3,0,3,0,4,0,4,1,2,2,1,1,2,4,3,1,0,0,0,0,0,2,4,2
32,1,99,15,16,3,0,0,3,0,0,1,2,0,0,1,4,2,0,2,3,1,0,0,0,4,4,3,2,4
5,3,84,82,6,4,1,2,6,0,2,0,4,4,1,0,1,2,0,4,1,0,4,2,4,0,0,0,1,4
42,3,2,14,8,1,3,2,14,1,0,2,4,0,2,0,3,3,2,1,1,0,4,2,2,0,2,2,0,1
33,0,39,18,12,3,2,2,23,1,1,2,1,5,3,3,3,2,1,3,2,3,1,1,3,0,0,2,0,4
41,2,67,10,9,4,0,3,17,5,0,3,4,2,0,3,0,2,1,1,1,0,0,1,0,4,3,2,2,2
45,3,27,63,6,1,0,3,17,5,0,0,3,2,1,1,2,2,3,4,0,0,1,2,1,1,0,2,4,1
35,2,9,69,16,3,0,0,4,6,4,0,4,1,4,2,0,3,1,0,3,0,2,1,2,4,4,3,1,4
94,2,82,36,3,3,1,0,16,1,2,1,4,0,2,1,0,2,2,1,1,0,0,1,0,3,2,3,2,4
29,4,86,87,3,4,0,0,8,9,0,0,2,0,0,0,0,0,2,0,1,4,3,2,3,4,2,3,1,2
19,3,26,0,2,2,0,2,3,3,2,2,2,4,1,0,0,1,0,2,0,1,0,3,1,0,1,2,3,3
59,0,68,29,8,1,3,0,22,9,0,2,0,2,1,0,0,0,0,2,4,1,1,3,3,4,0,2,0,4
26,2,8,76,10,2,0,3,24,1,0,1,2,0,1,1,3,3,0,0,3,1,2,3,1,2,2,1,2,4
8,2,25,17,4,2,1,1,19,3,4,0,4,1,4,2,0,4,1,2,3,0,2,1,2,3,0,3,4,2
24,3,35,39,4,3,2,1,23,6,0,3,3,3,3,2,0,2,1,0,0,3,1,2,1,2,4,2,4,2
43,1,9,69,9,3,1,3,20,6,0,2,4,0,1,1,1,4,4,1,1,0,2,4,2,4,0,1,0,0
43,1,62,90,1,4,3,0,17,7,4,2,3,4,1,0,0,3,0,1,2,1,0,4,3,0,0,3,4,0
61,1,70,0,4,0,0,3,15,0,0,1,0,4,0,0,3,4,1,2,3,1,0,4,2,4,0,1,4,0
41,2,81,46,11,4,3,0,2,2,0,0,0,0,1,0,3,1,1,0,4,0,0,1,2,4,0,1,4,4
77,1,43,65,7,3,0,1,12,0,4,0,4,1,2,1,0,4,0,3,3,3,4,4,0,4,3,0,3,4
47,2,39,18,14,1,0,2,1,2,0,1,0,4,2,4,4,1,0,3,1,0,4,1,1,0,0,2,2,4
2,2,68,29,9,3,1,1,10,7,2,3,4,1,4,1,1,0,3,4,1,0,2,1,4,1,0,1,0,2
86,3,41,23,12,0,3,0,7,3,0,3,4,2,0,3,2,1,1,1,4,1,0,2,3,1,0,3,0,0
86,3,93,2,19,0,2,2,21,5,4,0,4,1,4,1,2,3,3,1,2,3,0,0,0,0,3,1,2,3
14,0,92,32,16,3,0,2,8,5,0,0,2,0,2,4,2,0,3,3,0,1,0,3,1,4,2,3,4,0
73,1,49,0,19,4,3,0,19,5,0,0,0,5,0,3,0,0,1,3,4,1,4,0,2,4,0,1,0,2
56,2,31,30,12,3,2,2,15,6,4,2,0,2,0,3,1,4,0,0,3,3,2,0,3,3,2,4,0,1
21,4,71,89,7,3,0,1,1,5,0,0,0,1,4,1,2,0,3,0,3,0,3,2,2,4,3,3,4,0
81,1,40,53,13,3,1,2,10,5,2,2,2,4,3,0,4,0,1,0,2,0,0,1,4,2,0,1,2,4
20,2,41,23,4,1,3,3,14,6,2,0,4,4,3,0,1,4,4,0,1,1,0,1,3,4,2,1,1,0
48,1,42,11,14,0,2,0,0,7,4,0,2,2,1,3,1,0,2,3,0,2,4,0,0,4,4,2,4,4
87,0,23,48,13,1,0,1,20,1,0,2,1,3,3,2,1,4,0,4,3,2,1,2,3,0,0,2,0,3
10,1,75,0,6,0,1,1,3,3,0,0,4,2,1,3,4,4,1,3,0,0,4,4,3,1,1,1,4,4
78,4,34,93,18,3,1,0,5,5,4,1,2,3,3,2,2,2,1,4,2,4,4,2,1,4,2,3,4,1
20,2,81,46,18,2,3,0,4,6,0,2,2,2,0,0,0,4,1,1,4,0,4,1,0,2,0,0,0,4
5,3,35,39,4,2,1,3,5,7,0,0,2,1,4,1,1,1,1,2,1,4,4,2,3,0,1,1,0,4
21,4,73,78,6,2,0,0,22,1,0,3,2,4,0,1,1,3,0,4,0,0,3,2,1,0,0,0,4,2
23,0,89,86,14,3,2,3,23,3,4,2,2,1,4,1,0,0,3,0,1,3,1,3,1,1,1,2,0,0
45,3,88,31,4,0,0,0,18,9,0,2,2,2,2,4,0,0,0,0,1,1,1,2,1,1,2,1,0,0
29,4,99,15,11,4,3,3,22,4,0,2,4,1,0,4,2,1,1,0,3,0,1,2,4,0,0,1,1,0
41,2,22,27,0,4,2,2,3,3,0,0,4,2,1,4,4,1,0,1,0,3,2,3,2,0,3,0,3,1
38,3,4,92,3,1,3,2,1,2,0,1,0,4,2,4,4,1,0,0,1,1,4,0,4,0,0,3,4,2
85,1,65,74,4,1,3,0,18,0,0,1,1,4,2,0,1,1,0,2,4,1,0,3,2,0,0,0,0,4
54,0,84,82,10,3,1,3,20,6,4,0,1,4,2,0,0,2,0,4,1,4,0,2,2,3,4,1,4,1
5,3,12,44,18,1,0,2,4,9,0,2,4,0,0,1,4,0,2,0,3,1,4,2,1,0,0,4,1,1
31,4,34,93,9,1,0,0,16,2,2,3,1,3,3,2,3,0,0,1,3,1,1,0,0,0,1,3,3,1
75,2,61,12,13,3,1,0,14,8,0,0,1,3,1,1,3,3,4,0,2,0,0,0,3,0,0,1,0,4
96,3,34,93,5,1,1,0,21,0,4,2,4,3,0,2,1,2,1,1,0,1,4,2,2,0,1,0,4,2
14,0,54,40,13,3,1,3,2,9,1,0,4,2,0,3,4,1,0,3,4,0,1,2,0,3,0,4,3,1
0,1,58,0,15,1,2,0,3,0,2,0,4,1,4,1,0,2,3,2,0,3,2,1,0,4,2,3,4,2
44,0,76,4,1,1,3,2,23,1,2,2,4,2,1,3,3,2,1,2,4,1,1,3,1,3,0,2,4,3
17,4,60,3,12,4,0,0,4,2,0,3,2,4,4,0,3,0,0,1,3,0,0,0,0,3,0,2,4,3
16,2,57,37,3,0,3,1,17,7,0,0,2,0,0,0,1,0,1,2,1,0,3,1,1,1,3,2,1,3
77,1,59,0,11,1,1,1,4,6,2,2,4,2,0,4,2,2,2,2,1,0,0,0,0,0,2,1,2,3
8,2,68,29,4,3,2,3,3,0,0,3,2,4,2,4,0,2,4,4,3,2,0,1,0,4,0,0,0,2
41,2,60,3,8,1,3,1,22,2,0,0,4,2,1,3,1,0,0,0,4,1,2,0,1,1,0,3,4,4
85,1,47,52,4,3,2,3,4,8,0,2,0,2,1,3,3,3,0,4,1,2,0,4,0,1,3,0,2,1
42,3,72,55,19,3,0,3,6,5,0,3,4,2,0,3,2,0,0,0,3,0,2,2,1,0,0,2,3,4
40,1,27,63,15,4,3,3,19,2,1,1,2,1,3,1,3,0,1,0,1,1,4,4,2,0,0,2,4,0
6,1,97,70,12,1,1,2,20,0,2,0,3,1,3,2,1,1,0,2,2,4,2,4,1,3,1,0,0,4
0,3,84,82,14,0,2,3,15,0,0,2,3,3,2,2,3,2,0,0,1,3,4,0,2,0,0,4,4,4
61,1,78,9,13,1,1,1,10,0,2,2,4,1,0,2,3,1,2,1,3,0,2,0,4,2,0,1,4,2
8,2,5,64,18,4,0,0,2,4,3,0,2,4,4,4,2,4,3,0,3,0,4,3,3,4,0,2,0,0
64,4,24,16,9,4,0,1,5,8,1,2,4,1,4,2,3,3,0,0,3,1,3,2,1,3,0,3,1,3
99,2,41,23,7,2,1,2,8,5,4,1,4,5,3,1,3,0,4,0,1,0,2,1,1,2,3,2,1,1
48,4,78,9,17,1,1,0,10,6,4,2,0,0,0,1,0,1,0,0,4,0,3,2,1,0,0,1,0,1
42,1,49,22,18,1,1,1,13,4,4,3,0,5,1,4,2,1,0,2,1,4,2,1,2,2,2,2,4,4
38,3,72,55,0,4,2,3,19,2,0,0,0,5,3,3,3,0,1,2,0,2,0,0,2,1,1,3,4,0
20,2,62,90,8,2,2,2,19,8,4,2,4,1,0,2,3,1,3,0,2,3,0,1,0,4,1,1,4,2
26,1,70,3,14,3,2,1,3,3,0,2,0,2,1,1,4,4,0,1,0,3,3,4,1,4,0,2,3,4
38,0,95,28,4,2,1,1,7,6,3,0,2,4,2,4,0,4,0,0,3,0,0,2,3,0,4,2,3,1
55,4,34,93,3,3,1,2,10,5,0,0,0,5,1,1,2,2,1,1,1,2,0,0,3,3,4,1,2,4
73,1,5,64,18,3,1,3,17,5,0,0,4,2,0,3,0,0,2,1,4,4,2,0,2,2,4,2,0,3
32,1,60,3,16,1,3,2,7,4,2,2,1,1,1,1,1,2,0,1,4,1,2,4,3,0,0,1,3,0
0,1,64,72,7,2,1,0,22,2,2,2,0,5,3,1,4,1,0,0,2,4,0,0,3,1,1,4,0,3
63,0,84,0,9,1,0,1,10,7,0,0,2,0,0,0,1,0,1,2,3,0,0,2,1,1,2,3,4,4
23,0,66,43,18,1,0,3,15,0,3,0,4,1,2,1,1,1,4,2,3,2,1,2,2,3,1,0,1,2
72,1,59,1,5,3,2,3,4,8,0,2,2,2,1,4,3,3,1,2,0,3,0,0,0,1,1,0,1,2
69,1,52,54,16,1,0,3,6,5,0,2,0,2,0,4,2,2,4,0,3,1,0,4,0,2,0,3,0,2
45,3,28,42,11,2,0,2,18,4,4,1,1,4,2,0,0,1,1,0,0,0,4,0,1,2,0,3,4,4
27,1,76,51,15,3,0,1,2,2,3,2,1,5,0,1,3,0,3,4,0,1,2,4,2,0,1,1,0,2
99,2,6,66,4,2,1,3,11,2,4,3,0,5,3,1,3,0,1,1,1,4,2,0,0,4,0,2,0,4
86,3,29,88,9,0,2,3,23,3,0,0,2,0,0,1,0,4,1,3,0,4,4,0,2,0,4,0,0,0
9,4,8,76,7,2,1,1,2,2,2,2,1,1,4,1,1,1,2,1,1,4,4,2,1,0,0,0,0,0
83,4,40,53,4,3,2,0,9,3,0,1,0,4,2,4,0,4,2,3,3,3,3,0,0,4,0,1,1,1
75,2,43,65,5,4,3,0,12,0,0,2,4,0,0,1,1,2,0,3,0,0,2,1,0,2,0,0,0,2
65,2,90,26,13,1,1,1,11,3,0,1,1,4,1,4,0,1,0,4,0,4,2,1,2,1,0,1,2,2
62,2,20,97,16,0,1,0,20,7,4,2,1,2,0,3,4,3,3,3,0,4,2,1,4,3,0,4,1,0
22,1,92,32,4,0,0,2,20,0,4,2,2,1,4,2,1,2,1,1,1,0,0,4,0,3,0,0,1,4
23,0,48,85,14,1,0,2,15,6,0,0,4,2,0,3,0,0,1,1,0,2,0,3,0,4,4,3,0,4
60,3,56,94,9,1,1,0,18,0,0,0,0,5,0,1,0,2,4,4,1,4,4,2,2,4,0,2,4,0
67,3,1,57,12,1,0,0,10,6,0,0,3,1,3,1,1,1,4,1,0,1,1,2,2,3,0,2,0,3
0,3,9,69,19,2,2,0,20,7,0,2,0,2,1,3,1,0,1,1,0,2,0,2,1,4,3,4,3,0
82,2,1,57,2,0,2,2,6,2,0,2,4,3,1,1,4,1,2,1,2,2,0,1,1,4,3,4,4,2
4,0,41,23,14,3,2,0,3,0,0,3,2,4,2,4,2,2,4,1,0,3,0,2,1,0,0,0,0,2
31,4,34,93,8,3,1,3,4,8,0,2,2,2,1,1,3,1,1,4,1,4,0,0,0,4,0,3,1,0
9,4,63,19,18,0,3,1,4,6,2,2,2,4,1,4,1,4,3,0,4,0,3,0,1,0,0,2,3,0
55,4,57,37,3,1,3,2,21,5,4,2,0,0,0,0,4,2,1,2,4,1,3,0,1,4,2,4,3,4
82,2,19,1,8,2,2,2,14,1,2,2,2,4,4,4,3,3,3,0,1,4,0,3,2,1,4,1,0,3
50,1,29,88,9,4,0,0,5,5,4,2,2,1,4,1,2,0,0,1,1,0,4,4,0,3,0,2,4,4
32,1,48,85,3,1,3,0,21,9,2,3,1,3,2,2,1,0,0,0,4,0,2,4,1,4,1,1,4,0
50,4,56,9,12,4,0,2,16,0,0,0,0,5,0,1,1,2,1,1,0,0,1,1,4,0,0,1,0,1
15,1,25,17,3,3,1,2,3,3,1,0,4,3,3,1,2,3,2,2,1,4,0,4,2,0,0,2,4,4
99,2,54,40,17,3,2,1,16,4,0,1,3,1,0,1,2,0,0,0,3,3,0,3,0,4,1,2,0,2
68,4,89,86,15,3,0,2,5,6,1,3,4,5,0,3,0,3,3,2,1,1,3,2,1,4,0,1,3,0
32,1,36,5,4,2,1,3,13,8,2,3,4,1,4,1,0,3,0,2,1,0,2,4,0,4,0,3,4,2
54,0,4,92,18,3,1,3,7,9,0,1,4,5,3,1,4,1,0,3,1,0,0,2,1,3,3,3,2,0
82,2,30,41,13,3,1,2,8,5,2,0,3,1,2,1,2,0,1,4,3,3,0,0,3,4,2,0,1,2
67,3,5,64,5,3,2,0,10,7,0,2,3,3,3,1,1,1,3,0,2,2,4,2,2,4,0,1,1,2
81,3,79,20,7,0,3,1,8,9,2,0,0,0,2,0,3,1,3,3,1,0,4,2,2,4,1,0,0,0
68,4,27,63,4,2,1,3,3,2,0,2,2,2,1,4,4,0,0,0,2,0,1,2,0,1,2,3,4,3
8,2,18,84,19,3,0,1,18,5,2,2,4,2,1,4,2,2,1,3,3,1,2,0,1,2,1,1,3,2
3,1,41,2,14,1,0,1,18,5,4,2,4,3,2,2,4,2,3,2,3,0,2,0,2,3,0,1,4,2
82,2,29,88,19,0,2,3,20,6,4,0,0,1,4,1,0,4,1,2,1,3,0,1,1,3,4,3,3,3
67,3,77,95,15,1,2,3,2,9,1,0,4,3,0,1,4,1,0,0,0,3,3,0,1,4,3,0,4,4
47,2,27,63,7,3,0,0,19,5,0,2,3,3,2,2,3,0,0,4,3,1,2,3,3,3,0,4,0,2
49,1,30,41,12,3,2,3,19,2,0,0,2,0,2,4,4,2,1,2,3,3,0,0,0,0,0,1,4,3
94,2,17,75,4,2,3,1,3,3,3,2,4,1,2,0,1,1,1,2,1,1,3,0,2,3,1,2,4,0
75,2,33,71,14,1,0,1,23,6,2,3,4,1,4,1,0,1,1,1,3,1,2,3,4,3,2,3,4,0
24,3,1,57,6,4,1,2,17,9,0,0,4,2,0,3,4,1,0,1,0,4,4,2,1,4,0,2,3,2
72,0,2,1,12,1,0,2,6,0,0,3,1,5,3,3,4,2,1,1,3,0,1,2,2,4,4,1,0,2
70,3,98,59,8,3,1,3,5,7,0,2,3,3,1,2,1,0,1,0,1,0,4,0,3,2,4,3,3,2
81,1,58,80,4,3,2,0,10,6,4,1,3,0,0,1,1,0,0,2,3,3,0,0,3,0,0,1,0,2
84,0,25,17,18,1,0,0,20,7,2,3,3,4,1,4,0,0,1,1,0,0,1,4,1,2,1,1,0,2
85,1,74,98,4,3,2,2,17,0,0,1,4,5,3,1,0,2,4,0,0,2,0,0,1,1,0,3,0,2
9,0,87,79,4,4,3,2,15,0,4,0,2,2,1,2,2,2,0,2,1,1,1,2,3,0,0,3,3,4
67,3,59,0,17,3,2,3,22,4,4,1,2,3,3,0,0,0,1,2,1,3,0,2,2,2,0,1,1,3
36,4,68,29,13,1,1,3,2,0,0,2,2,2,0,4,0,1,3,1,0,0,3,0,1,4,3,1,2,3
0,3,16,99,19,3,3,0,14,8,0,2,2,2,2,3,3,1,3,4,4,1,3,2,1,4,0,1,0,2
41,2,25,17,4,4,3,2,15,6,0,3,0,1,0,1,0,4,2,2,1,1,4,1,3,1,0,2,1,4
8,2,50,8,12,1,0,2,19,8,3,3,4,3,3,1,3,1,2,4,0,3,0,0,2,2,2,3,3,2
76,0,69,83,16,0,1,2,3,3,0,2,3,0,0,1,2,3,0,0,1,4,0,1,0,0,0,3,2,3
9,0,8,76,0,0,1,1,10,7,0,0,4,2,0,3,1,0,2,4,0,4,3,2,1,3,1,1,4,3
21,4,34,93,0,3,3,2,13,3,1,2,4,1,4,1,0,0,1,1,3,0,1,0,0,1,2,4,4,2
60,3,80,73,2,0,2,0,21,9,0,3,2,0,0,1,3,0,0,3,1,3,3,2,1,4,0,0,1,2
11,3,1,57,2,3,1,3,18,7,4,1,4,5,3,3,0,1,0,1,3,2,4,2,3,0,2,2,3,3
33,1,17,75,1,2,1,1,22,2,3,1,4,3,3,0,3,0,0,1,0,4,0,4,1,0,2,0,0,2
65,2,7,34,15,4,3,2,17,9,4,0,2,2,1,3,3,0,1,1,3,0,4,0,0,4,0,0,1,3
79,3,30,41,19,3,0,0,18,9,0,0,2,0,4,1,4,1,1,1,3,0,3,2,1,2,1,1,1,2
50,4,52,54,18,4,0,2,20,2,2,1,0,2,0,3,4,0,1,1,0,0,3,4,0,3,0,1,1,0
71,4,98,59,3,3,1,1,11,3,0,3,4,2,1,4,0,0,0,4,1,4,1,0,4,4,4,1,4,3
19,3,88,31,4,3,2,0,19,5,4,1,0,2,0,3,0,2,2,3,3,2,0,2,0,4,0,1,4,0
83,4,4,92,2,2,0,1,9,5,1,2,3,3,1,4,2,2,1,0,1,1,3,2,0,4,0,2,4,1
13,2,6,66,8,1,3,0,22,1,2,2,1,1,0,1,3,3,4,0,4,1,2,1,3,1,4,4,0,4
37,3,73,78,8,1,3,0,6,8,0,2,0,5,4,3,3,1,3,1,1,2,0,2,2,1,0,2,0,2
20,2,48,85,15,2,1,0,4,6,0,0,4,2,0,1,0,4,1,2,1,0,0,1,0,0,0,3,1,0
71,4,28,0,3,0,3,2,17,9,0,2,2,2,1,3,4,1,1,2,4,1,0,0,4,0,3,1,1,2
66,1,27,63,5,2,2,3,3,2,0,1,1,4,1,4,4,3,0,0,2,2,0,4,2,3,0,3,4,3
85,1,45,81,12,1,1,1,9,5,2,2,1,1,4,1,4,0,4,1,2,3,0,4,2,0,0,1,0,0
83,4,34,93,15,0,0,0,20,7,0,0,1,3,2,0,4,0,2,2,3,2,1,0,3,4,0,3,3,3
36,4,86,87,13,3,1,1,20,0,4,2,2,1,0,2,0,1,1,3,0,0,3,2,4,0,0,0,0,4
9,0,84,82,4,3,2,2,3,3,0,0,4,1,0,1,0,4,0,0,0,3,0,2,2,4,0,3,0,2
1,2,26,0,16,3,0,2,5,6,4,3,4,3,3,2,0,4,0,2,3,0,0,0,2,2,0,4,0,2
62,2,27,63,5,3,2,1,16,4,2,2,4,2,1,1,2,0,3,0,3,3,0,1,1,3,0,1,3,1
53,3,47,52,17,4,1,3,14,6,2,2,1,1,4,1,0,1,3,4,4,0,0,0,3,4,4,3,0,4
99,2,18,84,12,2,1,2,10,5,3,2,4,1,4,4,2,0,1,0,1,4,0,1,2,1,3,1,4,3
62,2,8,76,3,3,1,2,9,1,1,0,1,4,4,0,3,3,2,0,0,0,4,0,1,4,0,1,0,2
5,3,30,41,8,1,3,1,2,2,2,0,4,4,1,1,2,2,0,1,4,1,4,2,3,1,0,0,4,3
27,1,50,8,14,1,0,2,23,1,4,3,0,5,3,4,1,4,2,1,3,3,2,2,0,4,0,2,4,3
72,2,15,50,2,4,2,3,3,2,0,2,1,3,3,2,3,1,1,2,0,3,2,1,3,0,1,3,1,0
94,2,75,45,8,1,3,3,4,8,4,3,4,3,2,1,3,1,2,1,1,1,2,1,0,1,2,3,0,0
69,0,45,81,19,1,1,0,23,4,0,0,0,5,0,3,1,1,2,1,1,4,0,2,1,4,4,3,0,0
64,4,19,56,2,2,0,0,3,0,0,1,1,4,2,0,2,1,4,1,3,0,1,0,1,4,3,3,3,0
36,2,78,9,4,1,3,3,3,2,2,1,3,2,1,1,3,1,0,0,4,1,4,0,0,3,0,3,4,1
66,1,28,42,13,2,3,2,4,9,2,3,4,1,4,1,4,2,3,4,1,0,2,1,2,4,0,1,2,4
20,2,75,45,9,2,3,3,18,1,2,2,2,4,1,0,3,2,0,0,4,0,2,3,0,3,0,0,0,4
16,2,81,2,4,3,2,2,9,1,2,3,2,5,0,4,1,2,3,0,3,2,0,1,2,4,3,3,4,0
53,3,82,36,10,3,1,2,5,6,4,3,0,5,0,3,2,1,2,1,1,0,4,2,1,3,4,1,4,3
12,4,97,70,3,3,1,2,18,4,0,0,4,2,0,4,4,2,1,4,0,4,4,2,4,0,0,0,0,3
63,0,67,1,7,3,0,0,14,8,2,2,3,3,2,0,3,3,2,4,0,0,0,1,4,1,0,1,0,3
50,4,36,2,8,3,1,1,11,3,2,1,2,0,0,0,2,0,3,4,0,4,1,2,1,2,2,3,0,4
24,3,15,50,18,4,0,2,3,3,1,2,4,1,0,2,2,4,0,2,3,0,4,2,0,3,0,1,4,3
33,0,5,64,4,4,3,0,4,0,2,2,0,2,0,3,1,4,0,0,4,0,1,3,0,3,0,1,0,1
41,2,84,82,19,3,0,0,0,7,0,3,4,2,1,3,1,0,0,0,3,0,2,1,0,4,1,1,0,2
51,2,38,33,6,4,3,2,17,9,3,0,4,1,4,1,4,2,1,2,4,1,0,0,2,0,0,3,2,2
14,0,65,74,14,1,0,0,4,6,1,2,4,1,4,1,0,4,1,0,1,1,1,1,0,1,0,4,4,0
8,2,77,95,7,0,3,3,3,2,2,0,2,5,1,4,3,4,0,1,4,1,4,0,2,0,3,1,2,2
71,4,9,69,5,1,1,2,2,7,0,0,2,0,0,1,1,0,0,0,1,2,3,0,2,0,0,1,0,1
75,2,97,70,5,4,3,0,11,3,0,1,4,5,3,1,0,4,1,3,0,0,4,0,1,2,4,2,3,2
42,3,90,26,8,2,2,0,1,4,1,2,4,1,0,1,0,4,2,3,2,2,4,2,0,4,4,3,4,0
7,4,63,19,16,2,2,3,17,5,0,0,4,2,0,3,3,2,4,0,3,0,3,2,0,2,0,2,1,2
96,3,15,50,2,3,1,2,18,4,2,0,0,0,1,0,2,1,1,0,1,0,0,0,1,1,0,0,4,2
73,1,35,39,15,3,2,0,11,3,0,2,2,2,1,1,2,4,3,2,0,3,2,4,3,0,0,2,0,1
37,1,66,43,7,3,0,0,6,8,4,0,3,5,3,1,0,3,4,3,3,0,0,4,0,3,0,4,4,1
61,1,11,47,12,3,2,0,2,2,3,0,2,4,1,0,4,4,3,2,0,3,0,4,3,0,0,2,0,1
41,2,8,76,16,4,2,0,6,1,0,2,4,2,0,1,1,3,0,1,3,4,0,1,2,3,0,3,3,2
44,0,21,67,13,2,3,0,10,6,4,3,4,0,1,0,1,0,1,2,1,1,1,3,1,1,3,2,0,4
0,3,43,65,8,1,3,0,2,2,3,2,4,1,4,1,3,0,1,3,4,0,1,0,3,3,3,1,0,0
7,4,72,55,8,0,2,3,1,7,0,0,3,1,4,1,0,0,0,3,3,2,3,0,1,1,2,1,0,3
72,0,98,59,5,2,1,2,20,0,4,2,2,1,4,2,0,2,4,4,3,2,0,4,0,2,0,3,1,3
44,0,29,88,2,3,1,0,14,0,0,2,3,3,2,2,0,2,1,4,3,0,1,1,3,4,0,3,0,3
82,2,24,16,7,1,3,2,17,9,4,2,4,3,3,2,0,0,4,0,4,0,0,1,0,3,0,1,2,3
19,3,63,19,3,2,2,2,18,4,0,3,0,1,0,1,1,2,1,3,2,2,4,0,2,4,2,0,1,0
