column1,column2,column3,column4,column5,column6,column7,column8,column9,column10,column11,column12,column13,column14,column15,column16,column17,column18,column19,column20,column21,column22,column23,column24,column25,column26,column27,column28,column29,column30
10,7,108,3,2,15,6,21,6,8,1,3,3,4,1,3,4,1,5,0,1,1,5,8,4,6,6,8,1,7
157,0,167,0,11,17,6,1,5,0,1,5,2,3,9,3,9,1,6,3,5,0,0,0,1,1,6,7,4,1
109,5,85,5,10,0,7,11,6,8,0,4,5,2,7,9,0,4,1,3,4,3,5,8,3,3,4,1,5,9
44,5,122,0,1,11,6,3,7,5,1,1,3,6,0,2,1,0,0,4,4,0,4,1,9,5,7,0,2,9
118,9,88,0,10,12,9,21,5,5,5,5,3,3,1,1,9,1,3,3,1,0,0,1,8,8,3,3,9,6
207,0,174,3,4,10,7,23,6,4,0,3,0,9,1,2,1,3,1,1,6,0,6,2,0,3,2,9,8,5
108,3,101,8,4,16,5,19,8,2,4,5,3,6,3,3,2,5,7,8,0,6,1,1,8,5,4,0,6,9
173,3,23,8,3,14,7,3,3,4,4,0,2,6,3,2,4,0,7,8,0,6,6,3,6,7,0,6,5,5
131,4,62,5,0,2,3,5,0,5,4,5,2,1,0,0,0,3,8,2,0,0,0,1,1,2,3,7,4,9
55,5,164,8,9,0,3,17,5,6,2,3,3,3,0,1,1,0,0,3,2,0,4,6,6,6,9,0,0,6
66,9,28,6,3,10,6,2,6,5,5,1,3,0,2,3,0,1,1,1,8,1,0,1,3,3,4,2,5,3
78,8,120,7,10,0,7,10,7,0,5,5,2,4,7,6,0,4,5,0,2,3,1,7,3,1,8,8,1,9
188,4,159,8,0,10,2,21,2,0,2,2,2,5,5,1,5,5,0,5,7,0,0,7,3,5,5,8,2,8
53,1,153,9,10,0,7,11,2,0,2,5,4,1,7,6,3,9,0,7,0,1,8,0,4,5,6,2,0,2
163,5,129,6,4,8,2,7,4,7,2,3,0,4,1,2,1,1,0,4,0,1,3,5,3,5,0,5,2,8
21,9,54,9,10,15,8,9,3,6,4,2,3,3,1,0,0,9,6,3,8,9,2,0,8,5,5,9,1,1
198,9,173,4,6,14,7,19,3,8,0,5,2,6,7,6,0,0,1,8,8,9,5,0,6,1,8,7,0,1
131,4,25,0,5,1,0,7,8,5,2,3,0,4,3,1,9,0,0,4,0,0,0,1,6,6,4,2,9,3
22,7,49,2,1,5,7,19,4,3,4,1,3,4,7,3,2,2,0,4,1,3,0,2,9,8,8,9,2,0
112,1,67,1,10,16,6,5,3,7,2,5,2,7,9,3,8,2,1,1,9,4,0,5,9,3,7,1,6,0
156,2,8,0,4,10,7,12,4,6,1,3,1,9,0,2,9,1,2,6,6,2,4,6,0,9,2,2,4,6
158,9,154,6,4,8,2,11,3,2,0,1,3,7,1,2,1,8,1,9,0,9,0,1,5,3,2,0,8,5
27,5,31,2,4,16,5,7,6,8,4,2,3,3,8,8,1,0,0,3,4,0,5,8,1,8,7,9,6,5
13,2,127,3,6,15,4,21,4,6,3,1,3,3,6,0,4,3,0,1,6,0,4,6,2,2,8,1,0,6
111,2,98,0,4,0,3,12,5,0,4,2,5,9,4,1,9,0,2,6,1,2,0,7,3,7,6,5,5,9
118,9,205,8,5,0,0,1,3,9,1,2,3,0,0,5,1,0,1,2,8,0,0,0,3,9,8,2,5,6
126,1,77,5,1,11,6,20,4,0,1,4,4,4,1,9,5,7,1,4,2,4,8,7,2,4,2,2,1,4
129,9,156,5,8,0,0,13,6,5,5,3,3,8,2,0,0,0,1,1,8,9,0,0,8,2,8,8,6,7
77,1,77,5,8,2,7,12,3,2,1,2,0,3,3,6,0,7,0,3,0,4,0,0,0,8,8,8,0,8
178,4,144,0,10,10,1,5,6,2,2,0,2,5,3,1,9,3,9,0,1,0,0,1,9,5,0,8,3,0
99,5,91,9,8,11,2,11,7,4,2,4,4,8,5,2,0,3,3,4,4,0,6,2,8,7,4,7,1,1
171,5,160,3,3,14,7,16,6,2,2,5,3,6,2,2,4,3,0,8,2,0,1,0,3,7,2,0,0,0
103,2,13,6,2,11,8,17,3,3,0,0,3,4,2,0,1,0,0,0,0,0,7,2,5,4,0,9,7,1
49,0,49,2,4,2,9,21,3,2,0,2,3,8,1,0,2,2,0,1,5,1,1,0,2,4,9,2,0,8
1,7,159,8,6,7,2,7,5,1,5,3,4,1,5,1,1,5,8,7,1,1,0,0,6,4,7,2,1,8
54,3,62,5,5,9,3,10,0,7,5,2,1,6,0,5,5,7,1,4,1,6,0,1,2,5,0,8,0,6
164,7,10,0,6,17,0,17,3,3,5,3,4,0,3,5,9,0,1,2,0,3,7,2,8,5,8,1,0,9
4,6,43,0,1,15,2,6,0,8,5,4,5,2,0,2,4,1,1,0,3,5,2,8,7,8,0,8,4,0
201,8,56,0,1,11,6,17,0,7,2,1,1,2,1,3,0,0,2,0,0,0,0,5,4,6,6,4,3,0
179,6,165,2,10,11,3,5,3,7,2,1,4,9,4,1,2,0,1,0,3,5,3,5,4,7,9,3,9,9
134,9,133,6,3,14,0,11,2,0,2,4,0,6,0,1,0,1,7,8,0,1,0,1,0,4,2,3,0,2
102,1,48,4,11,17,6,10,0,7,2,1,5,7,9,5,0,0,1,9,2,4,1,6,8,5,6,7,5,7
157,0,161,0,4,13,4,22,5,0,5,3,2,4,6,0,0,1,5,4,0,0,0,7,5,5,5,4,6,7
179,6,7,2,4,8,1,1,0,7,1,5,1,9,3,4,1,0,0,6,3,5,3,0,0,5,9,6,5,7
87,3,137,3,7,5,9,21,7,7,1,0,3,7,1,1,4,3,1,9,0,6,1,5,5,5,8,1,7,1
92,1,111,9,7,2,5,21,7,7,2,2,2,5,8,0,0,0,9,5,0,0,0,1,2,9,1,8,4,6
126,1,83,6,4,10,7,18,3,0,1,2,3,0,7,6,1,1,0,2,3,1,1,7,4,1,0,6,6,7
201,8,148,6,10,11,4,17,6,1,1,3,0,3,1,9,1,8,0,1,0,5,2,0,3,4,5,8,4,9
175,9,206,7,1,16,1,7,0,2,3,5,0,2,3,1,6,4,1,0,0,9,1,0,3,8,2,4,8,7
79,0,53,7,4,12,6,9,3,0,0,5,3,1,0,3,6,0,8,7,0,7,0,7,8,4,2,1,0,6
171,5,164,8,10,15,8,7,3,4,5,3,4,1,2,1,5,5,0,7,0,6,0,3,6,6,2,5,0,7
167,9,50,6,7,15,8,4,8,1,1,3,2,7,2,7,0,1,1,9,8,9,1,2,3,5,8,9,8,2
49,0,172,6,10,10,1,20,3,8,5,0,2,7,3,4,0,1,1,9,5,9,1,0,3,2,4,1,2,4
49,0,119,5,7,2,5,10,4,8,1,5,3,0,8,2,5,7,2,1,2,7,1,8,9,1,2,8,6,7
74,2,73,9,5,17,0,13,6,5,1,1,5,0,4,5,0,9,0,2,6,0,2,1,9,4,7,8,3,9
145,6,115,8,8,2,7,7,8,5,5,1,2,9,2,6,1,5,1,0,3,0,2,2,5,8,8,8,5,8
162,6,147,3,3,8,8,15,0,8,2,2,0,0,0,7,4,1,0,2,3,5,2,8,4,6,6,5,7,1
64,5,203,1,5,5,1,23,1,0,1,5,0,1,3,4,8,0,1,4,4,1,8,7,4,9,0,2,9,0
160,2,112,4,4,11,1,16,5,6,2,2,0,0,3,4,7,0,1,2,6,0,0,0,0,5,8,3,4,6
111,2,14,0,0,9,3,6,4,0,3,1,2,5,1,0,0,0,0,5,0,2,8,7,3,4,4,3,5,3
113,0,145,8,4,13,4,12,0,3,1,1,1,5,1,9,0,5,0,5,5,7,7,2,5,3,2,6,9,6
39,5,53,7,6,2,5,6,6,0,0,0,1,1,3,0,1,0,8,2,4,0,0,7,5,4,8,2,6,0
130,1,192,3,11,11,8,17,6,1,4,0,2,6,2,0,3,1,7,0,0,0,8,0,4,4,0,1,2,3
190,5,50,6,6,8,9,11,3,2,2,1,3,6,1,2,1,8,7,8,2,0,1,0,6,8,3,9,6,2
127,3,117,1,7,11,8,10,2,4,4,4,2,0,1,0,8,2,1,1,0,6,0,1,7,9,8,4,7,1
210,1,167,6,5,16,7,18,3,0,0,0,0,2,7,6,1,8,2,1,0,4,2,7,3,4,7,2,8,9
42,9,103,9,11,11,8,17,3,3,1,2,5,6,1,7,3,9,0,4,0,1,7,1,4,6,7,3,0,1
95,2,85,5,1,12,8,9,6,3,2,0,1,1,0,2,5,7,8,5,6,2,7,1,4,5,1,1,1,6
107,6,106,1,1,11,6,7,3,4,4,3,4,0,3,3,0,1,3,1,2,0,6,2,2,9,7,6,0,5
79,0,123,1,10,11,4,3,2,2,3,0,1,9,1,9,8,1,5,1,5,7,0,0,0,7,7,3,0,1
214,4,75,2,5,4,8,9,8,0,3,5,0,2,2,0,2,2,1,1,7,8,8,0,7,5,0,1,6,1
79,0,108,2,4,17,8,3,3,4,0,3,3,1,3,2,2,2,8,3,5,0,6,2,5,0,4,3,2,1
170,1,75,2,4,11,1,8,3,9,5,1,4,2,3,1,0,2,1,1,0,2,0,0,4,4,8,7,6,7
63,4,99,2,10,10,1,22,6,2,0,5,2,6,0,1,0,2,7,4,1,8,0,1,5,9,6,7,4,8
127,3,141,1,8,11,3,11,7,4,5,5,1,0,4,1,8,1,0,1,2,6,1,1,5,1,5,8,5,7
75,1,101,8,0,15,0,21,3,2,0,1,5,0,0,0,0,5,2,2,9,4,0,1,3,6,3,9,5,1
155,6,68,0,10,12,9,19,5,6,4,5,1,7,2,2,9,0,1,0,3,0,4,6,8,2,8,3,7,0
81,6,42,7,7,4,0,2,3,0,2,0,0,0,0,5,0,4,1,1,3,0,8,0,1,7,9,8,3,8
6,3,211,6,6,17,2,16,5,6,2,4,0,6,5,0,1,1,0,8,1,0,4,6,4,7,2,5,5,9
114,7,144,0,3,4,9,7,5,1,5,5,3,3,0,1,9,1,6,3,1,2,9,9,6,5,7,4,1,0
49,0,84,9,4,3,1,1,6,2,2,3,3,3,3,4,3,1,6,3,6,1,0,0,2,7,4,3,3,1
140,2,100,0,1,13,3,4,3,0,0,4,5,2,0,1,9,0,2,3,6,0,0,0,6,6,5,4,4,8
116,0,161,0,6,10,6,7,1,3,3,5,3,2,9,2,0,1,2,0,2,0,0,2,9,4,6,3,0,7
206,2,93,3,9,4,2,11,5,0,5,0,0,6,5,0,1,2,7,8,6,0,0,7,0,4,8,3,5,7
167,9,209,3,8,2,7,13,3,0,2,4,4,8,7,9,4,3,3,0,8,9,8,7,0,6,2,6,6,1
4,6,148,6,10,15,8,11,2,0,0,1,3,7,0,1,0,0,1,0,3,0,8,7,6,4,6,0,4,0
73,5,40,2,3,1,0,18,4,3,0,1,3,7,0,0,2,2,1,9,0,0,7,2,2,8,0,4,0,2
84,9,158,3,4,14,3,14,2,7,1,4,4,4,0,0,4,1,2,4,8,1,3,5,4,8,2,4,5,0
122,0,176,9,10,15,8,23,0,8,0,2,3,8,2,7,0,1,3,0,5,7,5,8,0,6,0,6,0,7
179,6,129,6,4,10,7,5,3,7,5,4,3,6,0,6,3,8,7,4,3,5,3,5,0,3,4,8,8,4
172,7,166,5,6,17,0,7,6,8,1,5,3,0,4,5,5,7,2,1,1,1,2,1,3,2,6,8,5,7
132,7,142,5,4,4,5,9,2,5,3,4,3,9,8,0,5,4,3,2,1,0,0,0,3,1,4,8,6,0
214,4,0,8,1,11,6,17,6,1,2,2,2,5,0,5,0,0,0,5,7,8,9,9,8,3,2,9,4,0
90,8,42,7,6,0,6,1,2,3,5,3,2,4,9,2,1,0,5,4,1,1,4,3,2,5,8,5,5,6
97,1,17,2,10,11,4,3,6,2,0,1,3,7,6,9,0,3,0,0,9,4,1,1,1,5,2,5,5,4
181,9,127,3,7,17,4,10,7,6,3,4,0,1,6,0,1,0,0,7,8,0,4,1,6,7,7,7,4,7
0,1,27,2,2,10,0,17,4,5,5,1,4,2,3,5,2,1,1,0,9,4,2,3,0,6,9,3,3,6
127,3,131,3,2,16,3,16,8,9,1,5,3,0,0,1,4,3,0,2,2,2,3,4,5,6,8,8,8,0
11,8,194,0,4,16,5,18,2,5,1,5,4,9,8,8,0,1,4,6,0,1,0,3,6,4,8,9,7,1
46,4,170,8,10,8,4,2,4,4,4,4,0,8,6,0,1,5,0,0,7,8,0,3,4,7,2,3,3,6
190,5,60,3,7,8,1,12,3,2,2,2,3,0,1,1,3,3,2,2,0,0,0,1,0,6,8,6,3,7
184,3,58,3,11,11,8,23,7,0,0,1,5,1,1,1,5,3,1,7,0,2,8,7,8,9,6,5,3,4
85,4,131,1,11,13,4,15,4,5,2,1,0,8,0,9,8,2,3,0,7,0,0,0,2,3,7,1,1,9
160,1,193,8,9,10,0,17,3,3,4,5,2,2,4,1,2,0,0,1,9,4,7,1,0,9,7,2,6,1
54,3,5,3,10,10,1,11,5,0,0,4,3,4,3,4,0,1,0,1,2,0,0,1,3,6,5,5,0,7
156,2,73,9,2,16,3,4,7,0,1,3,2,7,0,1,0,0,1,9,0,0,0,7,3,9,2,2,5,0
49,1,166,5,4,9,1,3,3,4,5,5,5,2,0,1,5,7,2,1,9,2,1,4,3,1,7,1,1,2
172,7,98,0,11,17,6,1,3,9,5,3,3,8,9,1,1,1,0,0,1,1,3,4,3,7,0,6,4,1
51,9,5,3,10,2,8,7,0,2,1,3,4,2,1,2,4,3,2,1,8,9,1,2,7,5,6,4,7,8
174,0,36,5,8,14,1,12,6,5,4,2,2,0,0,1,5,3,2,2,2,7,0,3,7,5,0,3,2,8
78,8,92,6,3,3,8,22,1,3,2,3,4,7,2,7,1,8,1,1,2,1,7,1,1,1,4,6,8,8
139,8,17,2,4,2,9,8,3,9,3,5,1,5,0,1,2,0,9,5,0,1,0,0,0,3,9,4,9,2
85,4,151,1,2,8,3,13,7,6,4,5,1,7,4,0,8,1,1,0,7,8,2,6,0,7,6,5,7,6
13,2,182,7,5,6,2,2,7,8,0,4,0,9,5,2,6,4,1,1,6,0,2,8,2,4,7,5,1,6
79,4,195,2,7,7,0,21,4,6,0,1,2,8,5,4,2,2,0,1,7,8,4,1,5,1,8,6,9,6
186,5,147,1,10,0,7,1,8,0,2,5,3,6,7,6,0,2,7,8,2,2,8,0,3,8,8,4,5,9
154,3,93,3,7,13,6,23,2,1,1,5,3,0,9,1,0,3,1,1,4,0,0,9,7,3,1,8,0,0
125,6,51,2,4,13,4,7,7,6,0,4,2,0,6,0,1,2,0,2,3,5,4,6,0,7,0,6,4,1
107,6,192,3,8,0,2,14,7,5,1,1,3,6,5,1,4,3,0,8,3,0,0,1,8,3,3,3,8,9
59,0,72,7,5,1,0,18,6,2,0,0,3,0,0,5,6,4,1,2,5,1,0,0,9,9,6,8,3,0
137,6,211,6,5,17,0,6,0,8,1,2,2,1,2,2,1,8,0,7,1,5,5,0,2,9,5,3,7,0
53,1,100,0,0,6,9,23,7,0,1,0,2,8,2,2,9,0,0,1,9,0,8,7,7,5,7,2,5,7
78,1,209,3,3,9,5,8,1,1,3,3,0,3,0,2,3,3,0,1,9,4,7,0,9,5,6,2,5,0
155,6,186,9,0,5,2,7,6,8,1,2,2,1,5,2,1,9,1,2,4,0,3,0,3,3,8,5,4,4
1,7,103,9,6,3,3,10,6,3,5,2,4,7,5,0,3,9,2,0,0,1,7,0,8,3,8,8,7,7
156,2,89,0,4,12,6,5,0,5,0,0,5,6,9,3,9,0,7,8,0,0,0,3,3,3,8,8,9,2
15,5,85,5,2,11,0,1,6,2,3,2,1,5,2,0,5,7,2,4,1,1,1,0,9,8,5,8,4,1
0,2,127,3,8,15,2,4,6,6,5,5,1,1,2,2,0,3,1,7,0,2,4,6,8,7,8,8,3,2
23,2,144,0,8,5,5,7,3,4,0,3,1,4,1,0,9,1,1,5,1,2,0,3,0,7,6,9,4,6
48,8,61,8,10,17,2,4,6,0,1,5,3,0,5,2,0,0,1,1,2,1,0,7,5,5,6,4,5,7
212,6,130,2,10,17,2,10,5,2,5,0,3,0,5,0,2,0,1,1,4,5,0,1,7,8,6,4,6,9
110,3,20,7,4,8,2,7,0,2,2,5,0,5,5,1,6,4,9,0,0,0,0,0,9,4,5,7,2,1
51,9,86,2,3,0,2,15,2,7,5,0,0,6,2,1,1,2,0,8,8,1,2,5,5,4,4,1,5,7
151,8,140,7,5,0,9,2,7,8,2,5,2,0,1,2,6,0,0,2,0,1,2,0,6,3,1,9,1,8
156,2,189,0,5,10,2,23,7,0,3,4,2,8,5,2,9,1,3,1,0,2,8,7,5,0,0,8,6,6
94,9,180,6,10,4,0,20,3,8,4,5,5,9,0,4,0,8,0,2,0,9,5,0,9,1,8,8,5,1
25,4,122,1,10,14,0,0,6,8,5,3,4,1,2,0,8,1,8,2,7,0,2,0,4,6,6,8,4,1
116,0,176,9,7,8,1,3,3,4,0,5,5,5,3,1,0,9,1,0,6,7,6,4,9,5,8,7,3,7
77,7,25,1,11,11,8,21,8,9,3,2,0,9,0,0,0,1,4,0,0,3,0,1,5,9,6,1,5,4
173,3,146,9,10,6,6,11,8,7,3,1,3,3,9,3,0,9,6,3,0,6,3,5,9,3,6,3,4,9
103,2,33,9,5,10,9,7,1,3,0,2,0,7,1,2,3,0,1,9,1,0,7,2,2,5,7,3,4,2
163,5,77,5,2,7,9,23,6,4,2,1,4,9,2,0,4,4,0,6,0,2,1,2,9,5,1,5,9,0
120,7,15,9,4,15,9,1,0,7,1,5,2,3,1,2,0,0,0,1,0,2,1,6,4,2,5,6,5,1
65,7,98,0,5,8,3,0,6,8,4,4,3,8,4,2,3,0,3,1,0,1,5,8,2,7,7,9,1,7
151,8,160,3,9,14,4,6,3,1,0,1,4,2,6,9,4,1,0,0,0,1,0,9,7,2,8,5,3,0
42,9,181,1,7,10,7,17,8,1,2,1,4,9,1,6,8,2,0,6,8,1,9,0,5,3,6,3,5,8
68,0,48,4,10,0,7,12,6,1,0,1,5,1,1,2,7,6,0,2,5,0,1,9,9,5,0,5,6,6
146,0,214,8,8,17,7,19,1,0,4,4,4,2,1,0,0,5,2,1,5,1,2,7,0,7,6,2,3,0
112,1,43,0,8,10,9,16,0,2,1,0,3,7,2,1,1,1,1,9,9,2,0,1,6,7,2,9,5,4
86,7,91,9,4,2,9,12,1,1,1,5,2,3,0,1,3,2,0,3,1,1,9,9,6,6,7,9,8,0
212,6,36,5,4,13,4,22,0,1,5,5,0,7,1,9,0,7,2,9,2,5,0,2,2,7,8,6,6,7
110,3,85,5,3,5,0,6,2,6,2,2,3,3,8,1,0,7,6,0,0,0,1,6,0,6,0,6,6,0
212,6,173,4,3,2,7,23,8,2,0,5,3,1,1,1,0,0,6,7,3,5,5,0,2,9,6,2,3,7
18,1,45,8,6,15,4,16,8,9,1,5,0,1,1,9,2,0,8,0,2,4,0,3,1,3,2,1,3,0
149,5,176,9,8,0,2,6,4,0,4,0,4,4,2,1,0,9,0,4,4,0,8,0,3,7,2,5,9,1
210,0,103,9,10,16,6,17,5,6,2,1,3,6,0,2,3,9,1,5,3,1,2,6,2,6,8,2,5,3
97,1,210,7,10,17,2,23,5,6,5,5,4,0,2,1,6,0,2,1,0,4,0,0,5,5,6,6,6,1
127,0,196,9,2,11,8,11,6,8,1,3,3,1,2,2,2,9,8,4,6,3,3,8,8,1,8,9,9,2
175,9,47,5,7,14,3,11,3,2,4,5,2,1,4,0,5,7,8,2,8,9,2,1,8,9,7,8,0,2
138,1,42,7,10,5,1,14,5,2,5,5,1,0,5,4,6,4,3,2,9,4,0,0,1,3,8,7,2,9
62,1,167,6,10,4,0,7,1,0,3,2,2,1,1,5,0,1,0,7,9,4,8,7,3,9,8,7,3,5
211,9,205,8,1,11,6,20,2,6,3,1,1,0,1,3,1,5,2,2,8,9,4,1,3,5,6,6,2,9
24,6,167,6,7,10,7,2,7,8,2,1,2,1,1,2,1,1,8,7,3,3,5,8,6,9,0,4,0,3
104,0,23,0,4,5,8,3,7,5,2,1,4,9,2,2,3,0,4,1,5,7,2,3,8,9,9,6,5,7
134,9,186,9,4,2,9,7,1,3,0,3,2,6,5,1,0,0,7,8,8,9,7,2,5,3,7,4,5,7
23,1,16,4,1,17,0,0,7,4,2,1,2,1,2,5,2,0,8,2,9,4,6,1,6,5,6,4,7,5
183,1,20,7,7,11,0,17,8,9,1,4,2,5,0,1,6,4,0,9,9,4,3,4,3,5,7,4,5,8
13,0,101,8,4,12,6,13,5,3,3,4,3,1,0,3,0,0,8,7,5,7,0,2,0,5,4,1,0,2
137,6,190,7,0,6,9,14,8,3,5,2,2,9,2,4,6,4,4,1,3,5,7,2,9,5,6,1,2,7
40,7,145,8,10,11,4,21,4,6,4,5,2,1,6,9,0,0,8,2,0,3,4,6,0,4,7,9,4,7
6,3,128,9,11,2,1,23,2,1,4,0,2,6,0,1,3,9,7,8,4,6,0,0,0,9,6,3,7,1
175,9,88,0,7,8,1,23,0,8,0,5,3,1,0,1,1,0,1,2,0,1,2,8,4,6,0,4,5,3
139,8,27,2,4,4,5,5,0,5,3,2,2,8,8,8,0,2,3,1,2,1,2,1,8,4,6,9,0,6
123,4,98,0,5,15,3,11,5,9,0,1,2,8,0,2,9,1,3,1,7,0,3,4,8,1,7,8,5,9
178,4,122,0,10,6,6,6,6,0,5,5,3,3,9,3,4,1,4,0,1,8,8,1,2,2,7,4,0,1
27,5,40,1,8,10,9,9,6,3,0,5,5,5,7,1,8,1,9,5,1,4,7,3,0,3,7,8,9,0
103,2,145,8,4,12,6,11,0,5,4,2,4,2,9,5,0,8,2,0,6,2,0,1,7,1,8,4,8,2
48,2,47,5,8,10,9,11,2,0,3,2,3,1,2,1,0,7,8,7,6,2,0,0,5,4,0,5,6,7
97,1,86,2,5,5,1,22,3,9,5,1,1,5,3,1,2,2,9,7,9,0,3,0,6,8,7,2,3,6
106,8,46,9,5,11,5,19,3,8,2,1,3,6,8,0,0,9,7,8,0,0,2,0,1,3,7,4,0,1
23,1,111,9,2,8,3,23,0,2,5,5,3,3,0,1,3,2,6,3,0,4,1,1,3,6,0,6,6,0
191,1,25,0,2,17,0,14,0,2,5,4,3,6,0,5,9,1,7,3,9,4,1,1,0,9,8,4,6,7
189,2,148,2,4,7,7,20,2,6,2,0,3,1,1,6,2,0,1,7,6,0,4,6,3,6,7,8,5,1
81,6,182,7,4,0,3,2,7,8,1,5,2,3,0,1,1,0,0,1,1,0,5,0,9,9,6,9,5,2
85,4,144,0,4,11,1,21,3,2,1,1,3,6,0,1,9,2,0,8,0,1,0,1,4,9,3,8,1,1
119,6,6,7,3,7,0,15,1,0,2,5,3,6,0,5,6,4,0,4,0,5,8,7,3,2,0,7,0,6
50,0,111,9,9,16,1,23,6,4,3,4,2,8,3,1,3,0,3,1,5,4,6,3,3,7,7,7,8,0
49,0,4,1,7,0,1,16,2,7,2,5,1,1,0,1,0,1,8,2,0,1,0,0,5,5,8,5,8,2
81,6,201,5,11,11,8,20,0,3,2,1,4,9,2,0,5,7,4,1,3,3,0,2,4,9,2,8,3,9
174,0,142,0,4,8,2,17,1,4,2,3,2,5,2,2,9,3,5,5,5,1,1,2,2,4,8,8,3,1
113,4,132,4,10,10,1,12,3,2,4,1,3,4,0,4,7,0,0,1,7,0,1,0,7,5,4,8,6,6
210,0,137,3,1,14,9,19,6,4,4,3,3,1,1,2,4,3,1,7,2,7,6,3,5,0,4,7,5,1
140,2,98,0,7,8,1,12,4,6,0,5,0,2,3,1,1,0,2,0,0,2,1,0,6,5,8,2,4,7
197,8,41,3,11,4,7,22,5,4,5,2,1,6,7,1,4,3,1,3,4,2,6,6,6,2,7,6,0,2
208,9,177,0,8,10,9,20,0,3,0,3,3,1,0,1,9,1,3,2,0,0,7,2,8,7,6,8,4,7
109,1,5,3,11,17,6,18,1,7,2,3,1,5,3,2,1,1,9,5,9,4,0,5,2,7,8,4,8,8
149,5,26,1,7,8,1,8,0,3,4,5,4,4,3,4,0,1,5,4,0,0,0,0,8,4,7,4,4,0
196,6,171,7,7,3,3,7,4,7,1,0,3,2,4,0,6,0,2,0,3,5,0,0,3,4,6,7,7,6
122,0,197,4,8,3,9,23,3,9,3,3,3,2,2,1,7,0,2,2,5,7,0,4,7,8,0,8,6,0
93,3,170,8,7,17,4,13,7,6,0,5,2,6,6,9,0,5,7,8,1,6,2,6,0,8,5,8,9,1
172,7,20,7,10,0,7,1,3,9,3,5,2,3,7,2,6,4,6,0,1,1,3,4,5,4,4,7,6,1
214,4,111,9,7,5,9,13,4,1,1,3,0,3,1,1,3,0,6,1,0,0,9,0,6,4,4,9,4,7
186,5,33,9,8,15,2,19,2,9,2,2,2,5,5,1,3,9,0,3,3,1,0,1,6,9,9,2,3,0
26,3,175,2,5,3,6,7,3,4,5,0,2,7,0,3,2,1,0,0,5,2,6,3,9,9,2,0,0,7
103,2,84,9,10,14,5,7,3,4,0,1,3,7,2,4,0,1,1,9,6,2,6,2,5,5,4,9,7,6
141,3,123,5,4,3,1,19,7,5,0,1,1,3,0,4,5,0,6,1,0,6,4,3,7,1,6,8,5,1
53,1,153,9,0,2,0,10,2,4,4,0,4,4,0,5,0,3,5,0,2,0,6,1,6,5,7,4,1,9
211,9,129,6,11,16,0,7,0,2,5,0,1,4,4,0,1,0,5,1,8,9,0,0,6,9,7,5,0,1
23,1,124,1,6,11,7,9,6,3,0,4,4,3,7,6,0,2,6,3,9,4,0,2,7,6,4,9,8,7
70,3,186,9,5,5,1,23,4,1,5,5,3,3,0,4,0,9,6,3,0,2,9,9,8,5,3,6,8,6
170,1,38,6,2,12,2,2,1,7,5,1,4,2,5,0,0,8,1,3,0,4,0,5,3,8,8,8,3,9
139,8,149,2,5,10,9,16,2,7,0,3,3,1,6,1,3,2,0,7,2,1,3,5,7,7,6,2,8,9
33,6,57,1,0,4,4,4,5,9,1,0,4,9,1,9,0,1,0,6,1,5,3,0,4,5,9,7,3,5
190,5,188,0,4,16,5,17,3,3,4,3,2,4,1,8,9,1,0,4,0,0,0,1,8,8,2,4,8,9
62,1,99,2,11,17,6,9,5,4,2,3,1,0,9,3,2,2,3,1,2,4,0,0,6,5,6,7,1,9
123,4,119,5,2,8,3,12,6,5,0,4,3,4,0,0,0,7,0,2,7,0,2,0,8,6,0,6,8,0
191,1,63,4,11,10,2,7,3,4,0,1,3,7,5,2,0,6,1,3,3,1,1,3,8,5,0,8,1,6
81,6,186,9,10,12,9,16,6,0,1,1,3,6,2,2,3,9,0,3,3,5,8,0,5,7,7,2,9,6
39,5,131,3,9,13,8,12,0,3,1,5,3,0,3,7,1,3,1,1,0,0,7,2,8,8,2,6,6,3
13,2,177,0,0,5,2,21,0,7,0,4,1,8,0,1,9,2,0,0,2,2,0,5,8,4,4,5,8,7
164,7,93,3,7,7,4,17,3,3,4,3,4,2,6,9,4,2,2,1,0,1,7,1,2,4,7,9,6,1
145,6,99,2,4,5,8,0,2,2,2,5,2,7,4,7,2,2,1,9,2,5,0,0,1,5,7,2,9,2
110,3,179,5,7,2,5,0,5,9,5,2,1,6,8,8,0,7,0,8,2,6,0,4,3,3,0,6,8,2
8,5,9,9,4,7,7,10,2,4,0,1,5,1,5,3,0,9,0,7,6,0,0,3,1,9,8,9,5,9
40,7,180,6,11,11,8,9,8,2,5,5,0,7,4,0,0,0,1,9,0,1,0,1,0,9,8,9,5,5
182,7,99,2,4,0,3,17,3,3,3,1,2,5,4,0,2,2,9,5,1,1,0,1,9,6,2,1,0,1
100,7,98,0,6,0,6,0,5,9,1,4,3,7,0,3,9,1,0,9,1,3,2,0,6,9,7,2,9,2
201,1,33,9,9,16,1,9,2,1,3,3,2,0,0,4,0,1,0,2,9,2,0,9,4,6,6,4,8,0
41,6,161,0,1,8,9,7,3,0,1,5,1,9,0,4,9,2,1,1,3,0,8,0,8,6,7,6,1,0
20,2,213,0,4,7,7,17,5,6,2,3,1,0,2,6,9,0,0,1,0,2,4,0,3,3,2,0,8,4
180,0,71,0,4,2,9,15,6,9,2,1,2,1,1,1,1,0,8,2,0,7,0,1,8,5,7,2,9,5
